restaurant_id,utilisateur_id,nb_compliments,date
4cDWyZa6EqsY4XSWwLY7RA,uA42wiy0eIolkO4BQsdfhg,0,2016-12-01 21:18:29
DkYS3arLOhA8si5uUEmHOw,z3_cA4v4ylB8ndPc681V3w,0,2014-02-04 02:38:27
iUYAqWKoBdHqYNMDzOXb9w,620pACHumOSHiJq9TPY_GA,0,2014-04-18 00:34:45
AVA3AwMEHfLY9anV3WgDXA,i4zwGKHKN765hyzIQ9lr1g,0,2017-10-09 22:19:23
S-oLPRdhlyL5HAknBKTUcQ,bU0gPj7TwZVCLjWSlwDhqw,0,2014-07-04 03:17:31
e5Qw3r7mkwPLcdDzZzTeew,cKcerugB4Q4i4bDiEhAnUA,0,2015-07-06 04:58:32
Ib-WbHVHp_e1PZnU0P6JfQ,9-4-FQ4KuqxL193IXn_gBw,0,2016-09-11 23:50:35
DE89UdHFMCN6DtYWZuer5A,af9Kv2LW0_unZD3iSo-cQQ,0,2012-11-12 16:34:31
KvlI2QK-HZYv1dqd31eE7Q,owWJ_8mevhavto06suiHcQ,0,2017-08-12 23:27:44
IB8zLlGraOg9LU7qQVLPyg,leWfFL7qOWBaBhpnlL0vxQ,0,2011-05-27 21:59:34
apdb7MGnmnx6nGWBJ0ch_g,ZKg1XOWx_BQYUD8jB4PwSw,0,2012-08-22 20:32:09
hroo5nOO8b9QhHX0GLg7oA,4d7PvOD51AdvX4Wr1xB-5Q,0,2013-06-18 06:03:54
OgJ0KxwJcJ9R5bUK0ixCbg,uGD4Mml0jqa9cMAKaip44w,0,2015-07-19 17:35:32
lTeu5RyJDQwR3-iQ0iLXjw,jhaT21VWZVtW2zXPVmzeyg,0,2011-09-16 19:29:00
Bppm5wvhLkppQ7cRu83dwg,hsosZR2Dv0xWvYTTHGnRiQ,0,2017-07-08 21:33:35
A2eA3LRbptrexCGw8fu67Q,JNcHKtODYSQoPEwpuEsvhg,0,2014-09-14 02:15:05
dzKDFiWLkspVBJKGfT0M2g,FdJ8gTaslWk_RskkubPOkg,0,2014-11-12 06:59:58
p3YqOYELqXtLyHz9T49p_w,nlcfCkLx0SMjSVtFt5vIcg,0,2013-02-16 20:22:50
Xqur5VuobC9WW3crdxZPBw,FuPfA3s3koELDTE2AYXk7g,0,2014-09-21 18:59:46
-050d_XIor1NpCuWkbIVaQ,CpQ9hJZZhsJMCTZR-4x4fw,0,2013-01-02 20:59:48
8L_eeOwZryvlUEO42Zq8nQ,JV0IPjRyMhZEDlEfS3M-wg,0,2012-07-03 23:21:47
ugLqbAvBdRDc-gS4hpslXw,hU3rwYQ5rBtYNj2OdI5FgA,0,2013-09-06 20:24:28
ibjoU0b7R3cxGV2Lh4TiFw,pgCw_aB1DwrUj4IykIXOhg,0,2011-06-26 22:01:15
PyrcymoNDAJDm_Zn9yl-7A,fHnAHkd0rNscAXlWpy7M9Q,0,2013-03-26 02:30:02
evdJO0v9rvVixieNEnaeJg,uTqV13IvJs_8AW7ftb9fUg,0,2017-07-23 00:38:38
S4xzKrDov_QbC5zNyTOEyw,oRj2-6C9YBq9AgbWg2QvDw,0,2010-04-20 01:59:06
ecn5dq7bFA6wCeeNnXxSzw,d7sr1cl-ufSwTzOHg1T5Eg,0,2012-02-11 00:16:20
GqWBT6OcQ9FXTyQ3eegpZg,iBh00f8l4DuLtqdHhzpOhQ,0,2012-11-11 21:02:03
QLU34OSLDiCG7wu6OrjqCw,fbj7Y1ClyNrqIgEfsJNCcw,0,2014-11-19 01:04:12
ByFMv3p5X1aNeZhU61rDcA,sUOSbGAYdP2DRQVYrgtvBA,0,2011-08-25 01:24:35
pIo-HDaY6CBRlsJr8Id3Ig,hU3rwYQ5rBtYNj2OdI5FgA,0,2014-01-17 06:28:01
VD0zZKG_ZEz_VYlKLtu9Zg,3J1zT17J07X5OUeFq0lgMQ,0,2016-05-07 14:30:19
yNPh5SO-7wr8HPpVCDPbXQ,l8R1_8CWvOvsAClYgQ6DXg,0,2017-07-17 18:32:44
eoHdUeQDNgQ6WYEnP2aiRw,GrnPkF71Gxmhl6v7mMwiXQ,0,2012-01-15 05:22:57
p5rpYtxS5xPQjt3MXYVEwA,QCWAPJZ0idB5w7JWxBXMeg,0,2015-09-12 22:06:30
CR2DMfg3uP02PKT_fuygIw,PRX3-vJEKdMe_qWZybV8pg,0,2017-04-04 19:22:13
Ipkl7KtlqxCe8bMMkwHwPQ,__ft9xJoD1pf5SYZ7iybig,0,2013-09-06 17:15:46
H1Mp8I2YuyBe8lFHnRk3iA,h21Cbrn7eWdqwFQOyNpGHg,0,2012-08-08 20:00:34
hr_lJ5EtUy2U-I9cNQegyg,uz19v1n7cPvrptuoUbm77A,0,2015-06-14 18:19:26
KYEZATGRY5aD69ZR6VvyWQ,J00QP7vP5A4FfdnHHGd-Hw,0,2011-08-13 20:42:14
BwuyBsShSQwO3_-SvW6fRA,okK6CRt76wJNInN1iC4vzQ,0,2016-09-27 01:34:06
NvKNe9DnQavC9GstglcBJQ,vLAALOTK9-0YQOxlGhHrDw,0,2011-10-22 08:25:59
dc3uoAmNo5STqKV6mlD_aA,fveWusBWMep7B3pqlTbnAg,0,2013-06-18 23:27:41
OFw59czUoeeosFMKfRawmg,LU53AhAlVgUiCsVfZy872w,0,2014-04-19 02:34:01
e1_gISPV4RpFRjdNHmuodg,aH1u6nQS_gCI7LlAr-RhLg,0,2012-06-20 01:30:05
hbuVhfMb8r3kVNZ-thX16g,miZrBg2qMpvcXOyJhNd8Jw,0,2016-05-20 16:52:43
iCQpiavjjPzJ5_3gPD5Ebg,RZh_kTesRYc4ngF-_iIrAw,0,2014-01-20 18:56:25
IMLrj2klosTFvPRLv56cng,-67oCytJCBR4x1atdwn7ug,0,2013-06-13 04:38:46
gK_8-iwivfBEuouSWyzMBQ,i3wAhlJCGMeHhrq0-jK7gg,0,2013-10-07 00:08:59
azIZRqX_1qbp0_6GKSgSAA,O9TXTBbZwgHJhGdt9BhQ6A,0,2012-12-15 05:27:52
CgnHLwWbteqb8qxcZgBLyw,Q3gB92ZdM-35rV6ZJoTkEQ,0,2011-08-20 04:21:33
EiO5lrozazxIaqOnUvzCag,BWpsQHK9ldt_j6bvacHIpA,0,2017-05-24 03:59:13
WrHu03srbhJAw6bnTIixdw,EIbHEWZmQq96v0g6FV46ng,0,2011-03-26 20:40:10
DDs5YMhAjnP6oA5-eGw_TQ,2m8yclGmcBiiD_R50uXUkg,0,2017-07-14 03:52:43
l1GJnB9TJgGgEeI4at1M0A,YObVKgdFF2un5wllSZgmyg,0,2016-05-24 21:24:19
cQ5flA0MB40EKI78rtrNlg,JcM4ilKnbLnhrCn77EtCkA,0,2014-11-26 22:27:04
f4x1YBxkLrZg652xt2KR5g,Epu165O9lGjvY6QTJpDp9g,0,2011-11-04 06:10:21
Kn23LDd740SBVJ7mum0fwg,f1nD2aGtZLL7iDxj036qmg,0,2012-01-10 08:57:01
hh-N1r9O1JpvzGw1mp0bKw,ALd_8a3hI3KSBrlIBv82bw,0,2015-03-12 22:24:58
DfgZlNgKwBvCpA_0alumXw,2Mom_1ayeMpJ2gdLzGB8XA,0,2010-12-31 23:22:32
PkqN5st3zZ_Xce_5QlBtNQ,-3Tgw9br9O68emgrgFj48Q,0,2017-07-02 19:13:40
FMnH5WIRLyexBYMBUUnDxQ,EHnOYbhNIEgXmU6HymG-Uw,0,2017-12-03 03:15:41
DuS8fop8yN6Fa_hIFZJVLw,qlAT3X0shadcXAcL-Gza-Q,0,2012-09-21 02:55:48
ajoqEHnCZTD8-8GqGLq9-Q,jfyz5gG_myrHqsPyBP6sxw,0,2012-05-10 02:14:05
68jn0s0snbO5dhasLaVvDw,zw-v3hB3r89-sy-8Jv2IIA,0,2016-09-22 04:34:07
0nlocywsFHQmEt8_xbHNiw,OYDg4eHIDoQXFuLmxti-Aw,0,2012-07-31 03:56:04
Kn23LDd740SBVJ7mum0fwg,f1nD2aGtZLL7iDxj036qmg,0,2012-04-22 03:55:35
jHIJ0hfy5USIWvcdynzrFQ,D-nSaiWUNr-hJhU6sDuEpA,0,2016-08-06 04:38:00
mibbKeg4gbD9O58TCjDWgQ,rVAN0l_cHYkODBj7PxhVYA,1,2012-09-05 19:55:25
7sPNbCx7vGAaH7SbNPZ6oA,DvnIL1YNpci5l8OVgk0bMQ,0,2014-04-30 03:33:43
jdAdf7keZac1idbgNKG2pw,T26CcJEltsFYSve-awMHig,0,2012-02-19 18:40:09
I_a74zmgR-X03LsKISWPcg,zGufUtBAlqE6867OHBWo7w,0,2014-09-06 19:59:55
5ma1OUQWy_Ds80xUiP7JPQ,Ldtyv2n8cgiRpZ0VV4CTiA,0,2017-09-01 02:41:09
BNubIia7rJAqSRxioUZGxg,VWVzXmM9XEV8we6ps2D9lw,0,2012-11-26 19:30:17
A9qmduhmrTZxSg7uTOnzYg,4QjpwOWgDBPzKJw4Jpswsg,0,2013-07-04 22:33:00
cILk7PnJBxNsMmGhQU2cyA,6dkBSFQv84-G8Lh0R5vS6w,0,2014-04-02 17:21:07
Me12OazRUDZOuFJ8nbBbCg,OOdeS7X_R_RDM_T89VG5Zg,0,2012-11-08 21:12:48
m1BL2XSBqnqP1qfmbrKmug,2cwzkElTLtPjuo920cQneA,0,2010-06-01 04:10:52
JyxHvtj-syke7m9rbza7mA,i2ATXe4o3dbFaIQ8--5t9A,0,2011-12-28 06:38:05
poYsvuOmVDqF4dTnjJ780A,OLPHXriEPx8aSbPatIBi_Q,0,2014-09-22 19:31:19
p3YqOYELqXtLyHz9T49p_w,wAJddqlvejbg1HHEPwWkjQ,0,2013-10-13 04:18:22
-ilCufjKjeswCLyIrCtuqQ,LQBwafKM-PInL0ZAexvSRQ,0,2011-08-07 05:23:12
evdJO0v9rvVixieNEnaeJg,SHaEzyoo6JyryscEi7NMRw,0,2017-03-29 07:22:03
BfBl4TKaTrfrZY-yGSB1jQ,DdLkSIXBHza8MyRof-stbw,0,2012-06-07 21:19:36
UE3AvVnaPEBPneVahYT2eA,U6WTRuW_U4Wt91hTo3dGBg,0,2012-01-21 05:12:34
gCFf_GFUjgCSVcUe9yrphA,Nkvscei2jJoVYUvhG-4eHw,0,2017-05-25 04:02:39
ZrXYLXcEcDvYYBErmafobg,-ShLXlTAlEcHFtSL6-9_Kg,0,2011-08-31 22:55:49
WWOCqk1Vh605xP-lcb9lhA,9gztx8DzEAvIbURGnjWiuQ,0,2011-11-11 01:19:10
3oTVApC-eUzpGjrOVxIr5g,UKtlmJoLthEsoOjhydNbww,0,2015-02-17 03:08:05
LV-oONzEA22qiBEFK1sckA,xW54GTfLUtxmfbPpf11oDA,0,2010-06-05 01:45:12
DE89UdHFMCN6DtYWZuer5A,tjVTsRDAcaG4_J7sFMr5mw,0,2015-07-06 02:41:00
HoKXKkW8oC9q8XnjKLulRw,dYX39kmNmzZK_1jfVZTI5w,0,2011-06-17 11:22:30
J0rx5BsejdRTXU8UB-MJSA,emWMNkbgQ654I8Rjqp5jOw,0,2013-07-24 04:15:16
DkYS3arLOhA8si5uUEmHOw,Dft1PFtPunxVFc0nJjR26A,0,2012-02-12 02:39:34
qDbVUkKMLtRqSDcKgLTx1A,ReNGKvlFgxwr9YR_Kmn81A,0,2014-06-21 01:55:40
gtB-1QxTscdPj78UE5sWuQ,E9IlgNIKYTcu3E3kXz3rXw,0,2011-02-19 10:03:52
zbZX8D5sd9XZa6l6fQDN1A,m6zgw_Me9DI9tKvIE-cx3w,0,2013-03-07 21:57:30
ujPuhQdg8-GCJQg6BoRJtA,cH5-En7rsyOBSOiBZrHDhA,0,2012-11-06 20:04:39
nOkSC1GtMUJ_I70sb0SaeQ,ru2MiluYr_tYWxh2nAhUlQ,0,2014-03-23 03:25:49
0uzQymPVW2l24rpjX9KIBA,aCBQdKDOmadx9oOE6RlhTw,0,2012-09-10 02:14:09
e3P9dVUNlTuhlnFOZH3vAw,aDlBarTjGmHCEOdwATdCnw,0,2013-08-28 00:06:15
cHdJXLlKNWixBXpDwEGb_A,MMKouv5N_KNAcjocn6T1Pg,0,2016-04-29 15:52:25
OVTY-NpcTA7iXbMQmusv3A,acIm1t76GjS63KxT0c2G2g,0,2010-07-13 01:14:16
U3Ah385YhvlraXsKcEeZ4g,Yw5BncLAouX53dmeX-XTIA,0,2017-07-30 18:35:33
qRymrsLmlA34bC8PvNoujg,KJUAYB7-ug8Q-WMB0XAgWA,0,2011-11-16 03:13:25
e178giuAicIhb16ymOtiBg,Q8CKLRtJX0M8CBm0jj7vZg,0,2017-02-05 01:10:06
nKph91qATrPCbJ-QwZjDZw,Zj6gDhFOxXh1w40iylFBjg,0,2017-11-15 21:32:22
len2nrEtgD9bjnoYSyLPjA,ANFw5b3UWzNCksisJX_x4w,0,2014-06-04 20:55:29
QJatAcxYgK1Zp9BRZMAx7g,2AkZnSDjmvPal6czpBKG6Q,0,2018-04-27 04:38:13
SE6VY8EWjEuAOzl19IQiCw,tXgx11g5qHC8kNUx8dIGlw,0,2013-09-30 20:06:18
nwHd2MbIGz0SNG8GpFjekw,6dkBSFQv84-G8Lh0R5vS6w,0,2012-04-11 01:45:19
OgJ0KxwJcJ9R5bUK0ixCbg,8HxPCtAqjkRwYpZxvvyKVQ,0,2012-09-02 22:28:22
1Vvxx-9AoINg8TJXOZgEHg,egp_8Ih4DvJEgARtJdUjuA,0,2016-06-27 03:28:41
NkuLKJJE_KxcxKs8Kj8thQ,H2HRJFCnSSM28Jdn0A_UTA,0,2011-10-07 19:49:49
BORPULADzZV6_LJZzcsywQ,oSJLFveW7vh_945zkbY2HA,0,2012-10-17 01:11:48
-ed0Yc9on37RoIoG2ZgxBA,9j69Xrp0uNnC_AtPiXceuQ,0,2013-06-07 22:53:34
siXCBrVFOXicbM2R-33-8w,lE4-qDRz7Egul365e9A1LA,0,2012-01-21 01:55:16
q3dJQtwZQrrurNT-1bNKgQ,YuXU1RYoDHrKbGgJcQTRhg,0,2013-06-09 00:30:59
ZkeSTc4YnNrFVe341b7jZw,awArXwJG6ZQyy22SqGE0jA,0,2010-12-09 00:46:48
aL6HK8EBNMPUWm3zi8xtew,x-mcDuVVN0LqLgG880_KvQ,0,2016-05-22 22:30:58
GH5gbLHw05toW6ePNIUzTw,X0ZvaRFi_gnczItups1Y2g,0,2016-01-26 15:51:37
s4sr0anCKMyQw53xNv6DQA,0PIR8DzU0azsPaY-3IpSJw,0,2017-06-12 02:18:33
7Q2cYSl5NBYytJzgjX0oKw,A0-p1jnlyZ74PSyvGE8R5w,0,2010-12-05 03:24:49
QJ6GXAAMkgCZPF0bZk0xLw,e0NGOrZXMJ2khU4q93BeBg,1,2014-11-12 03:41:16
ugLqbAvBdRDc-gS4hpslXw,0_WGbkqsM1Ye_v4UoVunDQ,0,2012-09-13 19:57:11
R1PQEK6qvrZVC9qcWfKvDA,bHma0o20xYjxp63bX_fJLg,0,2014-09-10 02:20:15
bpRo8L8dkhgbJhdIKa9mwA,4D90YMyPxBtPbIpodbBmeg,0,2011-11-14 07:29:07
YI08egmS9lWWB6N6MmrePw,q87neWWGt2mthAt8FzYPig,1,2012-11-01 03:36:03
PlTdQdCWu2_hjbSuenB3pg,bfkaY3bXPWkescqFQHpEpQ,0,2011-02-04 19:39:49
VyVIneSU7XAWgMBllI6LnQ,RtQvRQoJ-4OetSK-toSOmQ,0,2016-05-28 23:50:02
pomGBqfbxcqPv14c3XH-ZQ,d_vPfiGfkLWmkTYqWK6p9g,0,2015-10-26 00:50:49
WnFu6PRFGYKWV_y94CYyUg,vKHNbB4nZXsg-D7KbstT4g,0,2011-07-20 03:21:10
cOJ1uIVIHCiefUyWG2wDfw,emSouKqEIh6ld4a0D5cUMw,0,2018-01-24 22:17:13
apdb7MGnmnx6nGWBJ0ch_g,NjrEKpasc8rj8d2rEzBzlA,0,2013-12-04 23:27:12
KskYqH1Bi7Z_61pH6Om8pg,Q3gB92ZdM-35rV6ZJoTkEQ,0,2011-08-30 19:09:12
CVrySTnC86omXXAm0GJMyA,4ULFhHsRTjVaipH8W-f1UQ,0,2013-03-08 04:13:39
4tiFtmGNFcvKRSPXPVT8Hw,z_jxPMFMJXcSogoH602Xpg,0,2014-07-11 01:41:22
9XLH_grfIYKR7d5ZT9ZX_A,y_E97sMvgjjSXCWZxbOkfA,0,2018-02-17 21:19:15
ni4ppUp4oHq-OSSCgUIGiA,aoSZSMd22Cc1vAhcsLRf5g,0,2014-05-10 19:42:53
FfG8twx5K18y268Gp4dSKA,p2Tm2jVM86RNZloRyO5igQ,0,2011-05-27 16:43:26
GTR39A2jwNIS_NV8q2r_JA,JUQw0OQhTokeU2bNTl_NLA,0,2014-01-07 04:41:22
dj6nbGIqguJDXgz49nmFBw,XEoLiNhviSEMDhyWEXmLOQ,0,2012-01-30 02:08:40
uW6UHfONAmm8QttPkbMewQ,m6iqxm85M2Alp5vYvUdVSg,0,2011-12-21 22:10:03
p3YqOYELqXtLyHz9T49p_w,YzUlvX6xp-TsEd2CJOEwFw,0,2013-03-28 20:21:12
r_BrIgzYcwo1NAuG9dLbpg,Pegk-H_O97Hp7L34f25lsA,0,2015-10-30 23:11:26
JNyho2P0jSk-0T30T3A0OQ,sGdw0RRn6UV7S2y0LVxkYw,0,2011-06-05 16:47:02
VaKXUpmWTTWDKbpJ3aQdMw,7qisKMCj9ONJF6gSEFHj3w,0,2011-05-30 03:58:53
pomGBqfbxcqPv14c3XH-ZQ,gvxW3vKwVXUK1o53ExNn-A,0,2018-03-22 23:26:34
HFEkIohUqGIudgqbHiK1uA,aDFlKdxk_O6SNurzBhMwzQ,0,2011-08-30 17:46:51
YYU_E5ASIuS6HHUu8Kv-Xg,UVU6zU6cpUatUJ7a9HHvUg,0,2016-12-13 18:02:17
-DrDzpZaMrNnH55ZVyTXRQ,Eh63JPLF3nyOlfA0uv2PmQ,0,2012-06-26 01:33:49
vtkJXE_Vdz27rWm6mfAw6Q,dRDEFAqg3Z_9KBBBhdPD7g,0,2012-02-03 22:06:00
8olG8J91NG_QU92WHG5QfA,UXgJuH1aOINWD96WrawSAA,0,2011-03-14 03:51:24
gx2yPrOJSwF1ApJYdGBWIw,ZG9184LuvY8Pnt1bg2Klbg,0,2017-08-17 03:19:23
AL5YzikrmxwcBzBNLGO7Jw,jKQl9Xfl7YIyeDK7ZLv-dA,0,2018-03-05 02:56:45
dc3uoAmNo5STqKV6mlD_aA,ZiNqhWMAVrkcsPbB_-feew,0,2010-11-21 04:11:39
5Zc41a446gV3K_o7CDs69Q,F4OmF3ZOMNoJCpd4frLluA,0,2013-10-02 07:41:26
iRwT2pBa87Y54q8nqfNAzw,OzKTVTl_7Fc0deUnlHhyyA,0,2012-08-13 02:31:50
AMM3qOH9DUQzJHm9Q3vHag,Eh63JPLF3nyOlfA0uv2PmQ,0,2012-02-08 03:17:57
ZkGDCVKSdf8m76cnnalL-A,hQAC3Vi1L45iS3F-ErMQdQ,0,2013-07-17 15:03:49
5OqrwhtZ3mcmUSwLINZTWQ,daU09JO9TVenA7dxxUFYFA,0,2014-03-03 04:33:49
KskYqH1Bi7Z_61pH6Om8pg,aJ-eXDPePJ6ZsY-7kMBfVQ,0,2017-01-18 03:24:38
5i5sLQPOkBAE5CoimgiK1g,JV0IPjRyMhZEDlEfS3M-wg,0,2012-09-07 16:21:26
JyxHvtj-syke7m9rbza7mA,mi-T9T6C3WEg9Lh9Ac-UNw,0,2015-11-20 21:35:40
S6TMBqrsi4PLRFoQFPScjQ,PXyjyhYH9JKq8WNvgWItZw,0,2016-04-08 20:23:05
z45xS0Kc6GpiITwrpkRVdQ,UACxyjVOkVw9I5evru-wvg,0,2017-07-26 08:31:38
kktb-uIc2YjNWOdbW4ktCg,xbcVTjimTxxzaqMfRDs7bg,0,2015-11-14 13:20:47
RQu_Bv7EFf5NKMnh_3E7Ag,OOdeS7X_R_RDM_T89VG5Zg,0,2012-10-20 18:36:26
zbrFk-4ejesAJD8EwcdHxg,1O_gN76Fqx5rjJlfQoxXmw,0,2011-10-17 01:48:11
iuGmYUlID2v41SWJnp5B_g,DiDwL-Mua3jJRuFBdEv0oQ,0,2016-01-30 23:26:43
cHdJXLlKNWixBXpDwEGb_A,TZhvonnTTZiAskINx85L1w,0,2015-05-14 00:19:12
f4x1YBxkLrZg652xt2KR5g,U6WTRuW_U4Wt91hTo3dGBg,0,2012-01-18 22:34:37
gRdBkmXdRqUzDMkcMtt7rQ,OLlEcNtC_pxIXgDdNAML-g,0,2014-06-23 19:12:42
Sm2k1ijcnK17Ro5paN2_qQ,4LVz5urnse5xoE4pmjQ0GA,0,2015-03-10 19:45:41
Gt4z3AylNTsEPDkzkaC7HA,-venl9JPwMqhIkP78J6MBA,1,2016-04-21 16:15:47
apdb7MGnmnx6nGWBJ0ch_g,q4vj8DuhbO9ZpZPJnZ4wXw,0,2011-05-06 17:36:47
Pthcdg09sHQ9M9Tj5P9gfQ,Qeg2E3Qte7pxDreaBfivHA,0,2017-02-09 03:01:05
3_HrWm4qrzTN0gAC_CrfTQ,nCQESzoldu7ybrSJKW0_fQ,0,2017-10-25 15:20:27
z-OhppazxWfHnUCzFTKQhw,7KToyXT1IN9OAmWd0ab4lg,0,2017-03-18 05:12:21
5llCyMtS_WyUVKXCtpdaJQ,fskXbiwaHEpcv2_8fFRfhw,0,2011-09-01 20:17:21
QMI6A2H1N3SwKU69SiASJA,ye0eFmo4omfklNnRd_wwFQ,0,2017-02-23 04:36:40
yVanb8fVmGtQFEYw05lZUQ,xTzA7hK0FfIyNWumtB_NfQ,0,2015-12-06 21:44:04
ZdaZwXC0FByDY3EwNELphw,4c476nX33LrEFvtNToF4Ow,0,2013-01-01 03:24:26
Jzz-ZLXsd2ClSn6UyFcbpw,y43FDKdWRvV3g6-PpjWZ3Q,0,2015-02-11 06:00:12
Sovgwq-E-n6wLqNh3X_rXg,2XhRWZOUImcmv9GHjOZYwg,0,2014-07-10 18:35:24
3A_NZZNHG5dxeZmO-ije2Q,xqW2IkMS8E8x_AYB6qB9PQ,0,2015-06-21 15:55:31
Ql_J2DSIE8QYp5rXf3721A,z7KZbn2705aEvsajPw-BNA,0,2012-04-15 03:49:57
KXITXbKuE60WSUDs7NZVLQ,i6NUpFh6Z8qy-yWUnWLYsg,0,2013-06-02 00:04:11
awI4hHMfa7H0Xf0-ChU5hg,6S5Inz5U7i1I-E39emSgUA,0,2013-11-30 21:55:44
hV4j36jlyeBwTW_9uQiTjQ,6hkU0a1-vdCUXqXj6k2Htg,0,2017-07-24 00:42:41
FLMxWQO-ckCQmGZhU9OQgw,10ZyRB0j6ac_cLQWPUGx-w,0,2013-02-20 22:56:33
UVqqsfogFwG_llByAzUQQg,-CTAleVsVPddtfi30JGsvA,0,2017-04-05 03:51:36
dWk0mbhj79pK3WBp5oLtpw,o_rTerqNwpKuZoh_bkdy0w,0,2015-11-05 08:51:01
iwGhazq9eP51PSerTrMrwg,QYiiqOJXlkFCnHoHcfaueQ,0,2013-03-11 09:29:43
y8d90Pt16Nip-B5UXWBP-w,s-MuK5TmtmjQ4C--yCVSKQ,0,2014-03-29 22:51:23
qRymrsLmlA34bC8PvNoujg,K6hGCODFvTUSThkzJsDXiQ,0,2015-07-06 15:33:14
F32DomX99ciCXRoxJ6poyw,H1Dvz1NXZwZMkZ56PoZP_w,0,2016-12-08 01:32:54
Ec9CBmL3285XkeHaNp-bSQ,rghSP_3Vj3xRagmvSxvX0Q,0,2014-07-22 06:07:54
HORILLsQHEMc5o9bIoDJMA,Yz9hA0B7qm6WfvXqSB-4YQ,0,2012-01-10 09:01:16
T0NKethAB-FFR05EeZCzuA,v1Tr9NAJ_tE5i8PuibHi6w,0,2015-07-01 18:18:18
iwzVhM5CirzkNS5wTxwZeA,qJPvDTi2UsIGjDYW1drwyA,1,2014-02-18 02:16:20
E_jLyf_YuGgMP_rw8tvNSA,bbYxiZgMl2CNw_VvBqNZeQ,0,2017-03-12 02:19:56
fB4cb6uvz-QngtYP0fbfAw,hH3B1_kB4RPwJllDuiy06w,0,2012-01-12 03:59:14
OJdufUU3hVabgviIBHksYw,aSh4vh9eqQKVXUW26XbwHQ,0,2011-11-26 07:22:07
awI4hHMfa7H0Xf0-ChU5hg,uxwEOxYQVpLuS9xagSKqxQ,0,2014-01-18 02:57:54
ufmokEGxGqEWIdvIVsNg_Q,W7sIsJH3LJSMePh-8dP-0w,0,2015-01-25 02:13:05
WXSsJIO_uGGSxS9qC8x1gQ,8styOO68F5WQ9juWH_tb2Q,0,2016-03-21 21:25:21
dPxZI9lrKTl5dvFfnb1_Ig,tJXvSbgkYeVBX01ERFKjhQ,0,2017-10-16 03:36:44
FLMxWQO-ckCQmGZhU9OQgw,M6id0az7Q4wJUZyZHibkTg,0,2012-08-14 00:57:39
-rhH9sL3XGFpoJXcxUpEWA,b4dYK-2Sesjxk5eH6Z_DnQ,0,2010-09-11 20:08:41
OiqDNSdnchr8zQhiMSInLQ,XbhfCZ6psmXMvfD61nrCHQ,0,2012-07-04 21:46:07
9c3LlXubVkbMwIrS8dIp0Q,K8jHSgDoW1tK3JEyz0KG2w,0,2015-10-26 20:30:04
eQel7bUz75j0AVKnfsillg,0EUeh07N9bB0jaYsxwWbfQ,0,2011-09-27 01:59:55
G_mqw9nNYDFkwtCe5Jd8QA,OLApHiG0wzP6OrUGsHzE5g,0,2017-12-03 01:39:04
FLMxWQO-ckCQmGZhU9OQgw,zALdhmOqbi7L0RbsxE3dfA,0,2011-08-03 20:41:39
kwLlQn95rqiqvmM4Yc2hIg,7qisKMCj9ONJF6gSEFHj3w,0,2011-09-04 11:48:30
k2b3niokS_tosjah_rzCPw,y7ZepxV9N34Ksq5ylpopGQ,0,2017-02-02 22:33:33
C9ImzBi5fn742ZcAYDww2A,nycL40OC-VAKSkwp1oBn7Q,0,2013-03-30 20:44:48
JH3zKlfslbSVeA_KsAaRRQ,j-o77EMQtAaThopSoEKuBg,0,2013-04-09 15:57:13
wyPkRQg3F5Yz2WqRFax7-g,_MVXaulhdCW7TD-0VvH1iw,0,2014-03-09 04:34:27
iCQpiavjjPzJ5_3gPD5Ebg,PKxLzSjdC7fq-dhkmJm0Rw,0,2012-04-20 07:38:38
Qc0l8rZ3nvrcERitgxu8XA,oUE-E24uKX9WluyW145ndg,0,2012-01-29 18:55:40
gCFf_GFUjgCSVcUe9yrphA,JV0IPjRyMhZEDlEfS3M-wg,0,2012-06-05 05:17:31
LelAlfuj5oVRF9CQdWLsNQ,8eUbHdvkMNsP8ZFPSnckiA,0,2018-02-20 14:17:23
eNcYNWN1e5zgIwxebVV6PA,uPg3WutjHWZHJgYC31YLnA,0,2017-05-01 00:09:59
H_FkQxifSo13B2FWjhp36g,1V-nbABbKNQMyaSRKSGhBQ,0,2012-02-14 02:58:40
KkmPDIWzvwbBpyqOHT6pcQ,JAvxtY6z-ekLUqnNqAizXQ,0,2012-09-19 16:38:43
H8qpFitIesth86zqR4cwYg,EJHvnNWV9l-_6fgOYgFHtg,0,2012-08-22 23:58:27
pnh3Tfk_hJIraCEZwbhSTA,xPySNt9FFPIfE07vcHJxPw,0,2011-05-24 20:46:47
-0tgMGl7D9B10YjSN2ujLA,hJuscsMufRLr76hLkr-Blw,0,2011-07-23 02:43:21
K7lWdNUhCbcnEvI0NhGewg,9D28-FpHZqILU0_hHf0T3A,0,2012-10-16 21:19:40
-050d_XIor1NpCuWkbIVaQ,u38YBAcBqaWn56IFGGp4uA,0,2012-06-05 16:40:35
B7XwqO9Lbzq-VtOiRobfCg,_u6hz5UarB2a_INPg3v-Gw,0,2010-07-20 02:54:55
OgJ0KxwJcJ9R5bUK0ixCbg,JXksxRMNTyD1YzgmvWi-WA,0,2017-08-17 18:54:43
yGCrsq0AYI8WN7goMVLHJA,-u_PHSe7PYi4RnarqtVLGw,0,2011-02-16 22:44:21
