restaurant_id,prix,emporter,livraison,terrasse
P5sVXhK7pjLo7Ov_TBC5Aw,1,1,0,1
zy-JsMCeTlY71akNeBuLvg,1,0,0,0
cbq_hs6zYd7tfWI6EnG_0g,0,0,0,0
UNbuNOnps5MdKIIAdm00NQ,3,1,0,0
OuetgAKs90ce74ojny3nMw,2,1,0,0
Auj0qSYqgt-T5Gd0HhA2Rw,1,1,0,0
lfgTv3MpQr9vIp79zuhAfg,2,1,0,0
MAu-MslTY63t9LDV0Pe8UA,2,1,1,0
Lbiz5nIQTn3i7jSlJhLMAg,2,1,0,1
BvV9SSaQhC4fvpC3XyQjjA,1,1,0,0
ALp--wAIVL4qQfCANn3ffw,2,1,1,1
jpWqSZkUu8HccObeWLrgIA,1,1,1,0
D7BsSthpHkUjyIlJHX9v6g,1,1,0,0
idPAwtnvruaB7YivrvFbzA,1,1,0,0
c7wwhjj0kmmDvEssl6qJ0Q,2,1,0,0
1ePxLE7eU4kRoags_ytAAg,1,1,0,1
6lpBxSRXScCHnOsOvLWS9A,2,1,1,1
0fdi2Y8RLbnLP9Cvwq7utw,1,0,0,0
I5RoKagQjGYCWgY4_fK_rQ,2,1,1,0
BBwOjZlqBv9lJptG2UD67Q,1,1,1,0
SnOVk0WN4BpW9NonUjcuew,2,1,0,0
ee2oE4eBA_M5Zi4X7p5WyA,2,0,0,0
PbTh7aX0_yyaXFOXAlhI4A,2,1,0,1
fRyHe8SUsZ3kNZbbn2P2GQ,1,0,0,1
4tKDQ_jEcIKLMoJIo26AQg,1,1,0,0
cI7k9zqs_pl3byUDE4cpdA,2,1,1,0
0ahghcpWQVkm4lEFwx-peA,2,1,0,0
xU_QqrlaxXlf2SKoNIaGpg,2,1,0,1
mwERWE8IqgcmPHg3cpCfNA,1,1,1,0
ASxoWbHKUWBZLh2rWysLcw,2,1,1,0
GH5gbLHw05toW6ePNIUzTw,1,1,1,0
SMUEM_BxyRP31kMQNTX7bg,1,1,0,0
QJR4qBUHegWEozSQrGmBPw,3,1,0,1
_TlhZftKs1aXCYX1rLWAGw,1,0,0,0
_ZSCWjiYNPjnteZDo-AZOg,2,0,0,0
goihA0c0gTfhNKmgBOHYBA,2,0,0,0
1PFg5TTddZiTmkBq0RuqzQ,1,1,1,0
n7f2q_-4iOO5N7FWEwInAQ,0,1,0,1
PS6MUV_adG5JH3SZ4e_sCQ,2,1,1,1
dtA3cJ5s_gqRoHbDEDiWYg,2,1,0,1
fYZa6ZbE64ZbFqEU55kRDw,2,1,1,0
ZAu2dg-4mwCy20biGgmV1A,2,1,0,0
5aiXnA_xSCGAQIzA1Ad0rQ,1,1,0,0
wZm86tTEhbWv3hek3iprZw,1,0,0,0
kWkW6vVePpBox_fKfGgPjQ,2,1,0,0
1EtVh_Q4fBQTDKAT_mDdOw,1,1,0,0
l67K0a5x2q_01-l4708L4w,1,0,0,0
HJFKqzhV4n4ZWepneOzFhQ,1,1,0,1
avnIYScsA-gUHZxIn9JfzQ,2,1,0,0
FrXqoFcQqh0UYCvHQTfu-w,1,1,0,0
LdFkSl9OGzSi6LaIoYlVwQ,2,0,0,0
arzicWkekowFIyFAVU2tUw,3,1,1,1
UNCGZu8sPnPdZSV9CaWMnw,0,1,0,0
IbiPt7jzF8Wsu82nHXaJPA,2,1,0,0
8Q6jl7OW8DZzwANggDspcw,2,1,0,1
bWKvYA16me11_2Ws2sLRww,2,1,0,0
l0rCp89DvD39-2BhErhyQw,2,1,1,1
08AqwKb4NlV43qCYLuiVIQ,3,0,0,0
0C46YhAdmNrNiUAmAq6W0g,2,0,0,0
zV_9MraCltzUgNFdiXq7gg,2,1,0,0
WOsRtTQ0a2yPexo9cNcAYA,2,0,0,0
cw8oFCL0BxCQCwwAr8DOOw,2,1,0,1
LLLB4141aGIgzyMsMg_joA,2,1,0,0
TgjpcqIhZ4ONmp1AaxDLPQ,2,1,0,0
NWlNMG_eBIvDjCcHK46eDQ,2,1,0,1
ZE1n6H-4qgq_7z67qa4yUA,2,1,0,0
tZnSodhPwNr4bzrwJ1CSbw,2,1,0,1
0r9NuzpFE6l0hwVAJDnhVg,2,1,1,0
akySq01rZ2PRBBrafMfLuw,4,0,0,0
z9RSunhJggXQW5C4R36hkw,2,1,0,0
vtBtIV_23V95SwIDvj_OyA,2,1,0,1
H7kqQYQsIRtAVbr70ptKnA,2,1,0,0
BxF7p8LSgchlUTYhNAXQyA,2,1,0,0
X7_lItAV8ND1boXI5ZP4Vw,1,1,1,0
zzvlwkcNR1CCqOPXwuvz2A,2,1,1,0
y4N-fSlQDx2wRU51l0z7ZQ,2,1,1,0
se_K9gbKMAECYVnE_0hc_w,1,1,0,0
CVRTly4ag_q5ua0R3iqrVw,2,1,0,0
Qic_L9ru9dJqPoLXW6T7yA,2,1,1,0
t7Zsr25NK1NlXbS_2CYc1Q,1,0,0,0
ZjvT0ANOkZT8XXPrUxBMCg,0,0,0,0
4YxFjoS28WzggYyDxGkKBg,1,1,0,1
oyPvqoQhsdkfUeHtdPD7BQ,1,1,1,1
5R0kCSZkk_005LvnIONJbw,2,1,0,0
Nxm2hcwZv4T6XVc8ScR2-A,2,1,0,0
XVseYWpl0pFWgFybZEpKug,1,1,0,1
_CgBou-sE-UW2j4otiKtlw,1,1,0,1
-Y9woV5m-KaTzu9VpirYyg,1,1,1,1
iOa9y4U4HfwXLn8J95L7GA,0,0,0,0
VghejSa_mjn-W7BfGQsDtA,4,0,0,0
w55JY2w3ZhTh4hZxAPWTzw,3,0,0,0
1aj4TG0eFq6NaPBKk6bK7Q,2,1,0,1
1kLBRbYQRJN7SQXLF98RKA,2,1,0,0
kownTVHHvOKawjjmO_WkJw,2,1,0,0
L_GiRGKnEUMW56cRskf5Mw,2,1,1,1
9B9rmmyvI7uWx9C_BFU59A,0,0,0,0
K5Ex8diP6rIh8P16D8KHVA,2,1,0,1
AS-WRS4sUuVuu6ErCIetXg,2,1,0,0
8Ahmk-vBrOn47BRmjDGvMg,2,1,0,1
XtE_J8DZXgjFbW1xVkqmUw,2,1,0,0
S6185mqOFmxuPiezVnSJfQ,1,0,1,0
VCzxfiTZP66V71j4r1ZKxA,1,1,0,0
TwVFGd4kan9K6ptwGaZdOQ,2,1,0,0
IF9C_h3NONhXZ7bbyhtnxA,2,1,1,0
3c6U5CdxsN_6Gpc6dqTylg,1,1,0,0
T311gNM0HGVindTO9Wpb-g,2,1,1,0
aXnWWp6Reaep4-0iKWlYHQ,1,1,1,0
MT-uG_MfMSJK5U7s_rL5Vw,1,1,1,0
2OFWvbHVwvnva7GxP4wHQg,2,1,0,0
ALU2waeVNN_X70sIhqOTig,0,0,0,0
U1RvFnS-j6ItZ8VJGyncog,3,1,0,1
Fgt70HjHhw5IVYNYulsAng,0,0,0,0
41b2SLmjLcxTGLVRxASiDA,3,0,0,1
rk1qMV30IgioAzoLL8_kKw,1,1,0,1
9Auncrq-xGueTzgkGO1AkA,2,1,1,0
55D6thr9kwf-1wWQroLBKQ,0,0,0,0
gJ7WFBtT3uSkI5eP9NlKrQ,1,1,1,0
2aPbaa0FFbN9AdPtxHqbVg,1,0,0,0
A8yIKHSI5LFYZ6_H8dZBcg,2,1,0,0
y_JUlNQB45XhhJj1jAn4ag,3,1,0,1
1_vpfu3RxcnX5z54vmnOMg,1,1,1,0
Q-cV5tDErkUbUefrzDa7Aw,2,1,0,0
hD4nmY8c9FRsBNzN1QjObQ,0,0,0,0
UmOXUUbw-76FIPNsE3EoeA,2,1,1,0
oB2_XXYG9c8bgJL9sFP3DQ,1,1,0,1
jQNvRWCrB1t66mF861F8Lw,2,1,0,1
oD6-YmPo5xDR8XrDF9gbZQ,2,0,0,0
-q6tWH0IvXGtZx6U5E_9yg,2,1,0,0
-hn7E7b3VwRjwhNEDgmGIQ,1,1,0,1
-JKp9ykFyhswkIQ6XhhJOQ,2,1,0,0
9JTkh1D7u9fRBohglQRL0w,2,0,0,0
vvA99tqHFMVgHnB7WmhO1w,1,1,0,0
WJ3QwG9YKvkVkAy-CgZy4g,2,0,0,1
pjoVN4XV_QDWoASXsOCZ5Q,1,0,0,0
eeTQZt5aLtPjBrnPvR1tiQ,1,1,0,0
JcWzvvDWh4RY04tvm1LQzA,2,1,0,0
wOYcVJCjl9F7EKOe-Vpezg,2,1,0,0
ZVJThf69z1Fu-CYm69_xDA,2,1,0,0
UHVeLqYpNLJp5mw_vnQnRQ,1,1,0,0
z9SkYzD6RkmsdDw1qq3uXA,2,1,1,0
Oc8uGKe_Eg4vdECgWWKRKQ,2,0,0,1
oJX6NTUC98eGAQX4Da097A,2,1,0,1
--g-a85VwrdZJNf0R95GcQ,1,1,0,0
HQMMKfEe3lmtLVXhPWKXRw,1,1,0,1
i2O5tXByY_m5cSeV3dKu-w,1,1,1,1
c37cZL9gCjflmYX-rSgUYw,2,0,0,1
eJGxuOdOUuQZO8qDtw-OnQ,2,1,0,0
3_HrWm4qrzTN0gAC_CrfTQ,1,1,0,0
Zuwzb89m5JfOGyPgknSbCQ,2,1,0,1
S-xZzaHeMyMcqf66GAC4wA,0,0,0,0
KjjNv4YFzBFnsBh2ncH1Iw,2,1,1,0
Quhi5MypyLsjF9jjlgmwGg,2,1,1,0
bjkGcXq-mFnQohq9T2mdHQ,3,1,0,0
eOI8wM9EEGzsefVaAF076w,2,1,0,0
8jWuRoHUFCXPdGVIYHTg5g,2,0,0,0
7jOPbfLlwjFgVFrGetZEUQ,0,0,0,0
_bpNAXZqG28e8XplS1wbpw,1,1,0,1
UaVZYgDqNgZf6hX-E6DaWg,0,0,0,0
HcO6gAwDePNiJ-LKeoKYaw,2,1,1,1
bmDUty0odSexELXaEG4ELA,2,1,0,0
xBkivY-RacJHXX6y0-91GA,1,0,0,0
PKNzQKJrl5328yWidZbzpw,2,1,0,1
SdGgFPQrIzFlsrcWQ8MKMA,2,1,0,1
TJ782bOKB4FPl3tYYlaGcg,2,1,1,0
TJseLzjLO8F1Vq79_Obgyg,1,1,0,0
P_OfKffPc3EUSZ44lZKO-Q,1,0,0,0
reBk7BlqFC3eoE695_jlzw,2,1,1,1
n1Ng1q300iLHYZELtOd5FA,4,1,0,1
-TWZ4-AM76pUxPIt47mInw,2,1,0,0
DzshamutZ350laV6Ji9xFQ,2,1,0,0
_IjZMjhkbJZX_-DNRXB01w,0,1,1,0
wcr99sOJjXeAxDNt2fCmbQ,1,1,0,0
c75jLTjlgA9q3gImLEGT6w,1,0,0,0
y35FkLcNKlGt23tRwI8VoQ,2,1,0,1
_vZ7bHaGCjllogiZ7RH17w,3,1,0,1
OChz_kwP0OUkx2qh_n9I7w,1,1,0,0
lpBXeNXqfKsNE8NY0aEEcg,0,0,0,0
PelnfQ7PxGeW2J43OwnQ_w,1,1,1,1
zHqydarL53YWMjuC0UglSA,1,1,1,0
LJM2jAOEnCIV2RqtC23ApA,1,1,0,0
mRcsvDT_Tt2dfu5yNNj2Kg,2,1,1,0
UQTKPKEzm6513DknF7Scqg,2,1,1,0
-cxD1NimFldATDUsN-oa3A,2,1,0,0
UcUEUd7a-vnHk14HcVgpDg,2,0,0,1
ngRLl-vKZxkA2VLQvTFuCg,2,1,1,0
-wcyWzSRk0KtYNzrMrLXHQ,2,1,1,0
wWFvHY9YVWtyfCsDO8jQiQ,1,1,0,1
DoNotFHCBORJodPsW-7KAg,2,1,0,0
jSqfGuZXwcKBMWV71y11Tg,1,1,0,0
s8VFOdwpqiwuOVBTurD-Fg,2,1,0,0
MAhuHiUpN403DsDDqdyabA,1,1,1,0
3Alq2Er28QVsdxGJlQgVkg,1,1,0,1
-CZwX0Fy14DGCY_2aFkhKg,1,1,0,0
rdZ6xVABSoOVeAIiCaEj4w,2,1,0,0
9qAGif3XfRlJ83GJBbDNOQ,1,1,0,0
5BIikD_FpW-k8QJsxeQhZA,1,1,1,0
49YU3rvCpen841tnpsEVqQ,0,0,0,0
f5xWoqdRa5E0LF9fANwwsA,1,0,0,0
F8NPhGJMLrZv5R3LysyO4Q,2,1,0,1
qEneEkjgJp8pLty7dIy_YA,2,1,0,0
5O2Gk2Kg3QpKHmcNTCmBuw,0,0,0,0
gC817zVyUFrY-eMY95Bejw,3,1,0,1
klddGAcNIpE_aB5sd1hNXw,2,1,0,0
uyTHJd8s12u8kQBEpCyxuA,2,1,0,0
2lCjKqGK2s4FrJVPjJK1fg,1,1,0,0
sE5VWCcRZ_jzbmOdXEIj8w,2,1,0,0
TolwZ3L28or4E8SVTZUf6Q,2,1,1,1
etJG8LKDELzRNOBtCokYbA,1,1,0,0
-HXOZtMZWtTtzBcEswNZ8w,2,1,0,0
K_sbl7yJnDE-zqkGB7NxeA,2,1,0,0
dYQaLCEog1QpQShowSVZig,1,1,1,0
8ySvFNHBGHnVaQ3XwOuFqg,1,1,1,0
dhoyGQK6mEZG2gnlm9iz5w,2,1,1,0
005XmZKuJZuNbl5tGXc5SA,2,1,0,0
Q-HDnjHCywb65thAB-f0nw,1,1,1,0
Yp1mu3l4Z8rdgsG3C2AlpA,2,1,0,0
p3XSl1u74coS5KubgE5ZDw,2,1,0,0
w0ArxcJ0XsyK1ZwrIf3gpA,1,1,0,0
VqTSCejV20R5BCIbe-ORUA,1,1,0,0
mjZVeJ7GSe_LI0XA0RqGZQ,0,1,0,0
6c7DPOemJyPfDdKQ-Wfgmg,1,1,0,0
zd4UKCoCc6P1305dummwyQ,2,1,0,0
WqXrmUVy5Ay3Scn4GPM9Ug,2,1,0,1
qA4MWdUmaXYkrZ223cFfFA,3,0,0,0
L9hxsakFxY315yPqCZL-zQ,2,1,0,1
M1hEQVMiND1rbiT8mo2j0g,2,1,0,1
1k53JbU9dNU0NvyBYKLhNw,1,1,0,0
Wq0cWwBkapXOUP5QPV034Q,2,1,0,1
U-Uj13i0RkwgZ8e7I4Lf8w,1,1,0,0
RUjqcyk4gieSbL94YMMThw,2,1,0,0
iuaFpqtQOMgX5y56lIUrxg,2,1,1,1
-YGePLsJ2pYccR3oaeCSAw,2,1,0,0
dpVMSMJjJtwhO_Zvugc5_w,1,1,1,0
E8ugJa02FVCgfnjqV817iw,1,1,0,0
7S5iOI5Xb9cTUQLmBwCeXw,2,1,1,1
uR31VDHTAY37HtCDYr1q9g,0,1,0,0
I2nw7LGLSHN4uUgnHO5H7A,3,0,0,0
QTZdKevSqb4KkWwRy-Qqrg,2,1,0,1
eElL38lXVVxkPr5f12wrLA,2,1,1,0
4I-DntICTD2ykxPN4NOJ4g,2,1,0,1
uMOOP1DtKAAAiAtkyidDWA,1,1,1,1
qeAiqiHROF-jZJDKX7v0Gg,4,0,0,0
hITV6BrT2ak7nFHhJ_v11g,2,1,0,1
SwlY-14bP08sG248yfoBgQ,2,1,0,1
uEMrBEw8En3yEzquXqeEuw,1,1,0,0
_w4Ph3uyYd6nKtxt_Gp9Iw,0,1,1,1
o4mLcNcURwn-uXXC8_mouw,2,1,0,1
tjHhb6lrJdOryY5Ao4pHOg,1,1,1,1
KfyHN1LYS32ZPZ2AaGZZfg,1,1,1,0
cM4R0NNWdS2NSZga7bxCRQ,1,1,0,0
mjABbPeuEn8qu9oedw190g,0,0,0,0
BqPDyBgRnvPWCTcMjonnxA,1,1,0,1
YwOmRv_m5leVtJ_HhtiWgw,1,1,0,0
euPGrIZXNhkbNDJe5U5Q1Q,2,1,0,0
IqCvkoDvvImXuzGrpeiDMA,2,1,0,0
dTZZOXlntz3i1gyW0BFp-Q,2,1,1,0
EH-WY1bmJz2yDZROQbNsxA,1,1,0,0
Jky3kVXZJArfGKL5iny22g,2,1,1,1
s4OOk_mXRHVNxWmhZX_rZg,2,1,1,0
rcn2JoLFQhMZeDHfOZiw2w,1,1,1,1
D0TsIM7U5UfvZ8dBdFi4sg,2,1,0,0
qjYhAxibnS2M5IybPd5Yfw,2,1,0,0
i5vy3X8WBjQ-F7P8HqC7KA,1,1,0,0
O85iR6k-pDHpRFwXlppdSw,2,1,0,0
75HVFV2yYaaz0qH_KCgyFQ,2,1,1,0
qTd3WSatW1tlUoUtFB6x2A,2,1,0,0
Ov68TVizW1d2Hqm2M2FKVg,3,0,0,0
0QHMAUi6NdOUZ1ckXq0-sA,2,1,0,0
oENci7xCWGXnwaD06o7fVg,3,1,1,1
pWqtTbQsXMBevsKbyNgPcQ,1,1,0,0
T1-kPPbyO2kDiHVqgikCjQ,2,1,1,0
HUMTJtPm5szkWZE-T24K7g,1,1,0,0
q7OKOkEK-pgAQNjDiVd4bA,2,1,0,0
DoasMy81TR1wYcEmKlGicg,0,0,0,0
xF7jYxQouhX3OWNR8QRDkw,2,1,0,1
tfg08x88Mr4nEr8_bVal7w,2,1,0,0
ten1jIj2JOoQMrl1yCmxFg,1,1,1,0
M3cRrpdpF4TrIIXiD7qRzA,0,0,0,0
e9julbRI_7QEI5WcFqBvYw,1,1,0,1
rUfZp5C_j7NxQZxrjyMrvQ,1,1,0,1
T0ju0drMLfXJPNLnEsEYgw,1,1,1,0
gMwqeg2s0a8JAC5DqSyM2A,3,0,0,0
yCkpp-ItQWo7jjA3ngmX_w,2,1,1,0
I25YFbDL16lVcutPMNIlHA,2,1,0,0
--q7kSBRb0vWC8lSkXFByA,2,1,0,0
VNr74A2-5_oqPN7bObPHuw,2,1,0,0
D0l0u9DCnC62qmXaah4BWg,1,1,1,0
fvlFgK_WD226YJ-ZQkPAOw,2,1,0,0
m9idUZWCBQB_owyaSeO2dw,1,1,0,0
yN1FrEmAH_W3STP4F7d2nQ,1,1,1,0
ILq2TVP7mEJ1E-VoAt1_vw,2,1,1,0
dNqGe41LcgctWZbV5uerog,2,0,0,0
eYzm1jUK0GsI2KOLTt2PbQ,2,1,0,0
uNH6CTVyrLdzf9e2Gw7z5A,1,1,1,0
saWZO6hB4B8P-mIzS1--Xw,2,1,0,1
KhvuMJpYNNySVxsu2o1eqg,2,1,0,1
TWFH4a60FDzA4gy49CCtWg,1,1,0,0
f1aiuS43bRV1sqGTMlLRWQ,2,1,1,0
DuS8fop8yN6Fa_hIFZJVLw,2,1,0,0
Cr4ipI-tr-R8Q0NilkWNkA,4,0,0,1
YBNmWKk0c_yMGGv24gCrXQ,1,1,0,1
japzjLMfmqsGszf2CG1org,1,1,0,0
MWe2RCV1PuH1qoMAELAqxA,2,1,1,0
znH36RmIAI4wcHy9WiEO5Q,2,1,0,1
P8lGz3aiwedtGQWrifuBTA,2,0,0,1
rj5YbrxqvfOVgcrgz98-Nw,0,0,0,0
h-4BCEM4U0SM77G6DnAxJA,2,1,1,0
VYuMUCoN6LWTxM80_itq1Q,2,1,0,1
k-3nsmnnq4cnUutgOVEjaQ,2,1,1,0
dupc1Q5bl1gwTheS1ZqEig,2,1,0,0
gju80t2hbwvCx6-JExZF3g,2,1,0,0
E0zjBNt4_giYtJqUjugskw,1,1,1,0
9B8CwOtI2KHXg1_ONF1feg,2,1,0,0
wEzCHxfm-lHLmb-dVexMuQ,2,1,0,1
xzsmg3U-V3Z6xN8iZNQTJA,1,1,1,1
QkTnoDfl7-cLQEAW9TqMQQ,1,1,0,1
nQjuBVbcRFyX3trnuf_8CQ,2,1,1,0
8gXMT0uoqTnIa9pGy6zF4w,2,0,0,1
foALwGxgEz8bvYw5lLqINQ,2,1,1,1
nj8W3FI5Fwg7TA5duszeGw,2,1,0,0
tsG_3_3wNplQmKnZqRK-VQ,2,1,1,0
Ybre7g_LHQk5004VSM49sg,2,1,0,1
3aKRYHFXMjKiaSAsVH4qiw,3,0,0,0
Nw24O7pZTBKtQ9_DFUiRgA,1,1,0,1
0U0odWV4aGw2k-bIUKhO2w,2,1,0,1
cYCPK6LuvOPnXPoN1zFwJw,1,1,0,0
A-UC_QZwS1_gDB_masfJGA,2,1,0,0
0jQwF4gv9sVV2U53vFyD1g,0,0,0,0
47WDyaBzlYK24wY1m_XnsA,2,1,1,0
5EIuCcoHY2evAhFMBV6G6g,3,1,0,0
7zuWSun5F8Jv2N_IFD_ERg,3,1,0,0
pAIy8b_fW0escRkppyUVEA,2,1,0,0
7jl9EJQCGBiTyXTDXMsRIw,4,0,0,0
W90h9VXUSdRz1_uJhweVPQ,2,1,0,1
wo6LUARwQ5sZI-DI9XOdpw,1,1,1,0
WEpu2goj7QggSgL_nP2EMg,2,1,0,1
fmyo8-JBOu5bjczEsLJyBA,2,1,0,1
AQKOuwrOCacAhd-jfFMABA,2,1,1,0
sYNizmTwXOxHYQbBuSs5Tw,3,1,0,0
2F0RzCAek1z-ATKV1tl6DA,1,0,0,0
tTGzLJGAceB1-fYjyjo5Eg,1,1,1,1
NwLIEaqEz-9kcHkseLsfiQ,1,1,1,0
SAgIMviDgYVUrKCx0IQwXA,2,1,0,1
a2fqQVxtFGc-bjKQ3BXItA,2,1,0,0
kihL3ob1VOlAaGNeJ0fClw,2,0,0,0
hPtLBHnfTjIefcnwZh48jA,2,1,0,1
yB6EN23QuMuzHyobJ6pBbg,1,0,0,1
0lxyY2bwmpde2QHcnh8fZQ,1,0,0,0
MInyfmBxVMieJPfMLbvP1g,2,0,0,0
f_ODjmy-gv0VfGFFAq0mKQ,1,1,0,0
IKmJzb67sLsaKa8PnCdl1w,1,1,0,0
fDpiXePaeKqbOfoxXxUKyw,2,1,1,0
310Eyru1zsZ9K7BA-bgPQw,2,1,0,0
zdgCHBcjb45p8N6k2x8kwQ,0,1,0,0
Y4nw_rZUPGw-aRdx6kv4kA,2,1,0,0
smdGDx5PS2Nt67FXYAQSUA,1,1,0,0
wf-Uj0LIfPhVSbxlmPcUqw,2,1,0,0
CIu7ybFJhERiWzugrkPb8g,4,0,0,0
FHcYehsC09G-0HPo2-yj-Q,0,1,1,1
KPfZzVRrJim0wooCLF3r1w,0,0,0,0
TYHklMdUVKhZD4dkCfn2tA,3,1,0,0
eViin_sKOZiPYiUNH3gngg,1,1,0,0
m-tOkwXdW0r4u_NG8w_ZXA,1,1,1,0
fKAYcxoqblhyUIm7GTQMCA,2,0,0,0
hx3tN7p4OC_apCEohO6-fQ,2,0,0,1
LwQB9H3jZ9wTk24Lr-AnZQ,3,0,0,0
XVj_qD6hz4OJprt1bOAjWA,2,0,0,1
HBZd08iiOuIdZHyt4mRSSQ,1,1,0,1
SXAXzOwp0I2wiA1V3iMtbg,2,1,1,0
OY2B-RrWWc_5WEz2Ba19HA,3,0,0,0
NFOj3uboFzeNF5X-dWUd_w,2,1,0,0
U8ixm-xr4QLjyD5L38ooAA,1,1,0,0
RpcERS2lOcIjlGWvn9vJtA,2,1,0,0
S4ZfnsNo-Iim82uamtxKog,2,1,0,1
x92zW5kEvGajc72sPYEBqg,0,0,0,0
hJgAUo66s6v0ndqeMdW2mw,2,0,0,1
64ZUb-llBHrnOcN_o1wA_A,2,1,1,0
XpzJ4BX0ZgGBxCua7hHy1A,1,1,0,0
u4ihxqmtr1X230QA9ElJgg,2,1,1,0
XmBsvLh_4a7K6CgAfougMw,2,1,0,0
aHpsw58YOeHnoQt8Vn5O2w,0,0,0,0
02zH3RnRvBWfMoBUqtzfsg,2,1,1,1
nbVtxapTeq5HELUeNRgc6w,2,1,1,0
tRYeAFJOwnDbSMWyXKkRnw,2,1,1,1
Q8kpdYu_CO6FNP0brTz98w,1,1,0,0
uKsOd2O_VoFvmYop0ryYcQ,1,1,0,0
_auK-UNLBIxhWLRIviLiEg,0,0,0,0
IGePH01LGmub7Au3V-aeuQ,1,1,1,0
XRYBvFFBNOUZT5NFqyS53g,2,1,1,0
6tR7FLJkwlDspVxsfrMulQ,1,1,0,0
Gn06kr2XLQo_sIxzGkjIGg,1,1,0,0
Ir_g86baDH8Xpzuuf5aC2w,2,1,0,0
VM8LZTKqtprMEs0h3CDOXA,1,1,1,1
C47xNSByH-2k7WbX9Yx6kw,1,1,0,0
p0CsAuiW9KCW_ySDNNRW1w,3,1,1,1
EluIN94_26TTrTdtGI2aBQ,2,1,1,0
IYeVJn_RUfyjxfRpD7QzMw,2,1,0,1
U8rsbHtpV60h8USOL-kaLg,3,0,0,0
ABtCLFoIEH26T2Ij-FQjag,1,1,0,0
xDj6VQrMtbKrz8NSkJv_XA,2,1,1,1
f5IN-6LowoYpxDeQwb0dow,2,1,0,0
pRlO48w4GkWEPEYIH2tHsw,2,1,0,1
zs682_KLZ6bwPEgk0OvAyA,2,0,0,1
Uw-kIS3HTuAohfg0edQZ3Q,2,1,0,1
uJTG4mzj2IY0lgNrHJUXXA,2,1,0,0
PeLzCf2_GZlNZns2PLBueA,1,1,1,0
LcvYvogGv-VBZvV57HhY5Q,0,1,0,0
ONFRwi5zzcqDkFKkbF1Fgg,3,1,0,1
qRwkGEVwxrqL92rQAAlt8Q,2,1,0,1
MIVw2q74xy140VpbR8jBWg,1,1,0,1
aObwBM6rLOd9gbj36ghwzA,1,1,0,1
9pWzjhdrPgsZEmF7-QOaIQ,1,1,0,0
3n86SpBQ0COOW_2sDRStoQ,1,1,0,1
4enw_5SjmPuVpxg8MhbPBw,2,1,1,0
N5ODTHBMLxTYZndi-ftTFg,4,0,0,0
jUnS8REftaFlO9hPdHS1ug,1,0,0,0
HV2vPReKp0n0E6zgjsu4Mg,1,1,0,0
l_aHtzAhgpG9h9tZdTEklg,1,1,0,0
TDtrXAMabVffH1Yf-RLpnQ,1,1,1,0
xS23bEVhZ0u8BBh1V-QeCQ,3,0,0,0
d-wvSnFt6JAZBzqMiGpvyQ,2,1,0,0
RS8bUYCttrW7__dy4tDMlg,1,1,0,0
54wCYFNFs1jh3mx6cS4sSg,2,1,0,0
_R76PYZqTRvw840SP6s5GA,1,1,1,1
d8LRNKz3_Cc5MlEQGWZ5Ag,2,1,0,1
wHpu1yWAs4LOWwzwkG8KXA,1,1,0,1
Wwtm3govfxBQ040LKYQDeg,1,1,0,1
v2p2jQ-FAse_FQI0LSh1pg,1,1,1,1
ucv_SCACwuW4wEOudO_xyg,2,1,0,0
iZJ5pdY558VodrEumGyVug,1,1,0,0
YEVN6-6z7PL5cDeWx9I8OQ,1,0,0,0
gKPGer8_b532vRzEjsXQxA,2,1,0,1
X1Y2II3AYdoxa70nTTfUPQ,2,1,0,0
lPaMg95YRXAqiKMsfXsuEA,2,0,0,1
_-mGxo3NxooLN7DQWlvTYA,2,1,0,0
Y3zHWwGWjkdbCPGR7pF6tQ,2,0,0,0
zjZbVmI5FGQflHL6rRMxoA,2,1,0,0
TXCARn0fvOFoydARXEeaJg,1,1,0,1
d0hNEjOl56Q8NNnYmdBLQA,2,1,1,1
oYWixgv1kiPV1j02TYzaPA,1,1,1,0
m3A-UM3XRo8Jql7Sq8Vhow,1,0,0,0
XbAxJ1aisp-Br4wgrP2eXQ,2,1,0,0
Qlyo-9TXmyRgXolptGGM2Q,1,1,1,1
hKGP7pJgr-ylL6tSPl8cJQ,0,1,1,0
QPQURPon-Pk8bEJHSGSJFQ,1,1,0,0
-Uix-n4Jqo4W7ERagC5qAA,1,1,0,1
t2XW4Kav5V1L7tFR6SXQcg,2,1,1,0
ZfBKZPd2rdpW19m91YnHXw,0,1,0,0
qmh6zxtJ8C8-YiUPv7ySlw,4,0,0,1
fwMtJhalUmtBZt_K7pzilA,1,1,1,1
1C7mPT-9mFihyZq8-qLxgw,2,1,0,0
-0aIra_B6iALlfqAriBSYA,1,1,0,1
wO_mCbiatcDhjWzsF19GvA,2,1,0,1
1wBKFqiR3vN4-6lmwBGXAQ,1,1,0,0
2b6wzKSliV3hsRkNpHtQOg,2,1,1,0
FMOtcUcyMj4gaLiI6CdjVw,1,1,0,1
khw9md3qjzxLPR938NZu5g,1,0,0,0
2LL-pWxdM_rvnaIpNxezsQ,1,1,0,1
-G7bby_wc7qEKTV31ufDcA,2,1,0,0
DnjcJblNc5MxwmGNQBg03Q,2,1,1,0
UrOFpcqH8Lixb2hpeJlX2Q,2,1,0,0
RslaL6v-H9e3o2R-WrJKpA,1,0,0,1
